,Unnamed: 0,CRSDep,CRSDepRound,ActDep,DepDelay,Origin,Dest,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Temp,DewPoint,RelHumidity,Precip,WindDir,WindSpeed,AirPressure
143807,143807,2008-10-12 13:35:00,2008-10-12 14:00:00,2008-10-12 14:24:00,49,ORD,SLC,0.0,0.0,2.0,0.0,49.0,18.3,14.4,78.0,0.0,170.0,7.6,1027.0
144343,144343,2008-10-12 14:45:00,2008-10-12 15:00:00,2008-10-12 15:08:00,23,ORD,OMA,,,,,,21.1,13.8,63.0,0.0,160.0,11.2,1026.8
144144,144144,2008-10-12 15:25:00,2008-10-12 15:00:00,2008-10-12 15:26:00,1,ORD,ICT,,,,,,21.1,13.8,63.0,0.0,160.0,11.2,1026.8
143078,143078,2008-10-12 14:46:00,2008-10-12 15:00:00,2008-10-12 15:16:00,30,ORD,MLI,0.0,0.0,0.0,0.0,23.0,21.1,13.8,63.0,0.0,160.0,11.2,1026.8
143080,143080,2008-10-12 15:55:00,2008-10-12 16:00:00,2008-10-12 16:06:00,11,ORD,RDU,,,,,,23.3,14.0,56.0,0.0,150.0,11.2,1026.8
143085,143085,2008-10-12 16:05:00,2008-10-12 16:00:00,2008-10-12 16:23:00,18,ORD,TVC,0.0,0.0,0.0,0.0,17.0,23.3,14.0,56.0,0.0,150.0,11.2,1026.8
143804,143804,2008-10-12 16:19:00,2008-10-12 16:00:00,2008-10-12 16:19:00,0,ORD,SLC,,,,,,23.3,14.0,56.0,0.0,150.0,11.2,1026.8
143708,143708,2008-10-12 17:25:00,2008-10-12 17:00:00,2008-10-12 17:35:00,10,ORD,JFK,,,,,,25.6,13.8,48.0,0.0,,0.0,1026.4
143878,143878,2008-10-12 16:58:00,2008-10-12 17:00:00,2008-10-12 16:58:00,0,ORD,MKE,,,,,,25.6,13.8,48.0,0.0,,0.0,1026.4
143079,143079,2008-10-12 16:51:00,2008-10-12 17:00:00,2008-10-12 16:53:00,2,ORD,MSN,,,,,,25.6,13.8,48.0,0.0,,0.0,1026.4
142732,142732,2008-10-12 17:45:00,2008-10-12 18:00:00,2008-10-12 17:46:00,1,ORD,CLE,,,,,,26.7,14.5,47.0,0.0,190.0,9.4,1025.7
143999,143999,2008-10-12 18:24:00,2008-10-12 18:00:00,2008-10-12 19:15:00,51,ORD,COS,44.0,0.0,15.0,0.0,7.0,26.7,14.5,47.0,0.0,190.0,9.4,1025.7
143070,143070,2008-10-12 17:53:00,2008-10-12 18:00:00,2008-10-12 18:12:00,19,ORD,CLT,37.0,0.0,0.0,0.0,0.0,26.7,14.5,47.0,0.0,190.0,9.4,1025.7
143074,143074,2008-10-12 18:55:00,2008-10-12 19:00:00,2008-10-12 18:55:00,0,ORD,GSP,,,,,,27.8,14.4,44.0,0.0,170.0,13.0,1024.9
143710,143710,2008-10-12 19:30:00,2008-10-12 19:00:00,2008-10-12 19:30:00,0,ORD,CVG,,,,,,27.8,14.4,44.0,0.0,170.0,13.0,1024.9
145233,145233,2008-10-12 18:49:00,2008-10-12 19:00:00,2008-10-12 18:49:00,0,ORD,BUF,,,,,,27.8,14.4,44.0,0.0,170.0,13.0,1024.9
144259,144259,2008-10-12 19:59:00,2008-10-12 20:00:00,2008-10-12 20:11:00,12,ORD,AUS,12.0,0.0,6.0,0.0,0.0,28.3,14.5,43.0,0.0,150.0,9.4,1024.1
144320,144320,2008-10-12 20:05:00,2008-10-12 20:00:00,2008-10-12 20:05:00,0,ORD,XNA,,,,,,28.3,14.5,43.0,0.0,150.0,9.4,1024.1
144312,144312,2008-10-12 19:35:00,2008-10-12 20:00:00,2008-10-12 19:54:00,19,ORD,MBS,0.0,0.0,20.0,0.0,19.0,28.3,14.5,43.0,0.0,150.0,9.4,1024.1
143072,143072,2008-10-12 21:09:00,2008-10-12 21:00:00,2008-10-12 21:10:00,1,ORD,FWA,,,,,,28.9,14.0,40.0,0.0,170.0,18.4,1024.1
143083,143083,2008-10-12 21:25:00,2008-10-12 21:00:00,2008-10-12 23:30:00,125,ORD,SBN,106.0,0.0,0.0,0.0,0.0,28.9,14.0,40.0,0.0,170.0,18.4,1024.1
143077,143077,2008-10-12 21:15:00,2008-10-12 21:00:00,2008-10-12 21:31:00,16,ORD,MLI,,,,,,28.9,14.0,40.0,0.0,170.0,18.4,1024.1
148638,148638,2008-10-12 21:40:00,2008-10-12 22:00:00,2008-10-12 21:40:00,0,ORD,CID,,,,,,26.7,13.8,45.0,0.0,,7.6,1023.8
147288,147288,2008-10-12 21:45:00,2008-10-12 22:00:00,2008-10-12 21:48:00,3,ORD,ROC,,,,,,26.7,13.8,45.0,0.0,,7.6,1023.8
144881,144881,2008-10-13 06:28:00,2008-10-13 06:00:00,2008-10-13 06:33:00,5,ORD,CLT,,,,,,18.9,12.9,68.0,0.0,170.0,9.4,1024.9
143100,143100,2008-10-13 06:25:00,2008-10-13 06:00:00,2008-10-13 06:53:00,28,ORD,RDU,0.0,39.0,0.0,0.0,0.0,18.9,12.9,68.0,0.0,170.0,9.4,1024.9
143096,143096,2008-10-13 06:00:00,2008-10-13 06:00:00,2008-10-13 06:05:00,5,ORD,JAX,,,,,,18.9,12.9,68.0,0.0,170.0,9.4,1024.9
145968,145968,2008-10-13 07:20:00,2008-10-13 07:00:00,2008-10-13 07:20:00,0,ORD,BOS,,,,,,17.2,12.7,75.0,0.0,170.0,9.4,1024.8
144523,144523,2008-10-13 07:29:00,2008-10-13 07:00:00,2008-10-13 07:30:00,1,ORD,AZO,,,,,,17.2,12.7,75.0,0.0,170.0,9.4,1024.8
145906,145906,2008-10-13 07:28:00,2008-10-13 07:00:00,2008-10-13 07:34:00,6,ORD,BUF,,,,,,17.2,12.7,75.0,0.0,170.0,9.4,1024.8
143713,143713,2008-10-13 07:39:00,2008-10-13 08:00:00,2008-10-13 07:39:00,0,ORD,CVG,,,,,,16.7,12.2,75.0,0.0,180.0,7.6,1024.6
145030,145030,2008-10-13 08:15:00,2008-10-13 08:00:00,2008-10-13 08:15:00,0,ORD,SFO,,,,,,16.7,12.2,75.0,0.0,180.0,7.6,1024.6
143088,143088,2008-10-13 08:04:00,2008-10-13 08:00:00,2008-10-13 08:26:00,22,ORD,ATW,19.0,0.0,0.0,0.0,0.0,16.7,12.2,75.0,0.0,180.0,7.6,1024.6
143095,143095,2008-10-13 08:46:00,2008-10-13 09:00:00,2008-10-13 08:50:00,4,ORD,IAH,,,,,,17.8,10.7,63.0,0.0,180.0,13.0,1024.5
146219,146219,2008-10-13 09:20:00,2008-10-13 09:00:00,2008-10-13 09:23:00,3,ORD,BUF,,,,,,17.8,10.7,63.0,0.0,180.0,13.0,1024.5
146447,146447,2008-10-13 09:04:00,2008-10-13 09:00:00,2008-10-13 09:42:00,38,ORD,EWR,0.0,0.0,10.0,0.0,34.0,17.8,10.7,63.0,0.0,180.0,13.0,1024.5
143094,143094,2008-10-13 10:00:00,2008-10-13 10:00:00,2008-10-13 10:00:00,0,ORD,CWA,,,,,,17.2,11.0,67.0,0.0,180.0,11.2,1024.6
144444,144444,2008-10-13 09:55:00,2008-10-13 10:00:00,2008-10-13 09:59:00,4,ORD,FSD,,,,,,17.2,11.0,67.0,0.0,180.0,11.2,1024.6
143712,143712,2008-10-13 10:00:00,2008-10-13 10:00:00,2008-10-13 10:00:00,0,ORD,CVG,,,,,,17.2,11.0,67.0,0.0,180.0,11.2,1024.6
146653,146653,2008-10-13 10:55:00,2008-10-13 11:00:00,2008-10-13 11:10:00,15,ORD,LGA,,,,,,16.1,11.7,75.0,0.0,,0.0,1024.9
145997,145997,2008-10-13 10:33:00,2008-10-13 11:00:00,2008-10-13 12:46:00,133,ORD,BOS,6.0,0.0,0.0,0.0,122.0,16.1,11.7,75.0,0.0,,0.0,1024.9
145716,145716,2008-10-13 10:45:00,2008-10-13 11:00:00,2008-10-13 10:55:00,10,ORD,BDL,,,,,,16.1,11.7,75.0,0.0,,0.0,1024.9
143099,143099,2008-10-13 11:31:00,2008-10-13 12:00:00,2008-10-13 11:45:00,14,ORD,ORF,,,,,,16.1,11.7,75.0,0.0,170.0,5.4,1024.9
143098,143098,2008-10-13 12:04:00,2008-10-13 12:00:00,2008-10-13 12:08:00,4,ORD,MLI,,,,,,16.1,11.7,75.0,0.0,170.0,5.4,1024.9
143101,143101,2008-10-13 11:57:00,2008-10-13 12:00:00,2008-10-13 12:08:00,11,ORD,ROC,16.0,0.0,0.0,0.0,0.0,16.1,11.7,75.0,0.0,170.0,5.4,1024.9
143103,143103,2008-10-13 13:24:00,2008-10-13 13:00:00,2008-10-13 13:56:00,32,ORD,SBN,21.0,0.0,0.0,0.0,0.0,17.8,12.9,73.0,0.0,180.0,9.4,1025.3
145074,145074,2008-10-13 12:39:00,2008-10-13 13:00:00,2008-10-13 12:39:00,0,ORD,SFO,,,,,,17.8,12.9,73.0,0.0,180.0,9.4,1025.3
143934,143934,2008-10-13 12:48:00,2008-10-13 13:00:00,2008-10-13 12:49:00,1,ORD,CID,,,,,,17.8,12.9,73.0,0.0,180.0,9.4,1025.3
143102,143102,2008-10-13 13:59:00,2008-10-13 14:00:00,2008-10-13 13:59:00,0,ORD,SAV,,,,,,18.9,13.3,70.0,0.0,180.0,11.2,1025.3
143086,143086,2008-10-13 14:10:00,2008-10-13 14:00:00,2008-10-13 14:10:00,0,ORD,ABE,,,,,,18.9,13.3,70.0,0.0,180.0,11.2,1025.3
143714,143714,2008-10-13 13:45:00,2008-10-13 14:00:00,2008-10-13 14:05:00,20,ORD,CVG,,,,,,18.9,13.3,70.0,0.0,180.0,11.2,1025.3
143089,143089,2008-10-13 14:42:00,2008-10-13 15:00:00,2008-10-13 14:42:00,0,ORD,BMI,,,,,,19.4,14.4,73.0,0.0,170.0,7.6,1025.3
144342,144342,2008-10-13 14:56:00,2008-10-13 15:00:00,2008-10-13 14:56:00,0,ORD,OMA,,,,,,19.4,14.4,73.0,0.0,170.0,7.6,1025.3
143093,143093,2008-10-13 14:53:00,2008-10-13 15:00:00,2008-10-13 14:55:00,2,ORD,COS,,,,,,19.4,14.4,73.0,0.0,170.0,7.6,1025.3
144140,144140,2008-10-13 15:49:00,2008-10-13 16:00:00,2008-10-13 15:49:00,0,ORD,ICT,,,,,,20.6,14.9,70.0,0.0,170.0,7.6,1025.1
144129,144129,2008-10-13 15:33:00,2008-10-13 16:00:00,2008-10-13 15:33:00,0,ORD,FAR,,,,,,20.6,14.9,70.0,0.0,170.0,7.6,1025.1
143091,143091,2008-10-13 15:55:00,2008-10-13 16:00:00,2008-10-13 15:55:00,0,ORD,CAK,,,,,,20.6,14.9,70.0,0.0,170.0,7.6,1025.1
143090,143090,2008-10-13 17:12:00,2008-10-13 17:00:00,2008-10-13 17:51:00,39,ORD,CAE,0.0,0.0,0.0,0.0,36.0,22.2,15.5,66.0,0.0,190.0,9.4,1024.5
143097,143097,2008-10-13 17:22:00,2008-10-13 17:00:00,2008-10-13 17:30:00,8,ORD,MLI,,,,,,22.2,15.5,66.0,0.0,190.0,9.4,1024.5
145315,145315,2008-10-13 16:51:00,2008-10-13 17:00:00,2008-10-13 17:12:00,21,ORD,DEN,,,,,,22.2,15.5,66.0,0.0,190.0,9.4,1024.5
143995,143995,2008-10-13 17:40:00,2008-10-13 18:00:00,2008-10-13 18:04:00,24,ORD,COS,19.0,0.0,0.0,0.0,0.0,23.3,16.1,64.0,0.0,200.0,16.6,1023.8
144118,144118,2008-10-13 18:10:00,2008-10-13 18:00:00,2008-10-13 18:11:00,1,ORD,SDF,,,,,,23.3,16.1,64.0,0.0,200.0,16.6,1023.8
144174,144174,2008-10-13 18:10:00,2008-10-13 18:00:00,2008-10-13 18:20:00,10,ORD,HPN,,,,,,23.3,16.1,64.0,0.0,200.0,16.6,1023.8
144978,144978,2008-10-13 18:55:00,2008-10-13 19:00:00,2008-10-13 19:47:00,52,ORD,LAX,0.0,0.0,0.0,0.0,40.0,24.4,16.1,60.0,0.0,220.0,20.5,1022.8
145283,145283,2008-10-13 18:40:00,2008-10-13 19:00:00,2008-10-13 18:42:00,2,ORD,DEN,,,,,,24.4,16.1,60.0,0.0,220.0,20.5,1022.8
143092,143092,2008-10-13 19:09:00,2008-10-13 19:00:00,2008-10-13 19:22:00,13,ORD,CHS,,,,,,24.4,16.1,60.0,0.0,220.0,20.5,1022.8
144852,144852,2008-10-13 20:10:00,2008-10-13 20:00:00,2008-10-13 20:46:00,36,ORD,LNK,26.0,0.0,0.0,0.0,0.0,25.0,16.7,60.0,0.0,210.0,18.4,1021.9
143087,143087,2008-10-13 19:59:00,2008-10-13 20:00:00,2008-10-13 20:17:00,18,ORD,ATW,0.0,0.0,0.0,0.0,18.0,25.0,16.7,60.0,0.0,210.0,18.4,1021.9
144538,144538,2008-10-13 20:10:00,2008-10-13 20:00:00,2008-10-13 20:12:00,2,ORD,SLC,,,,,,25.0,16.7,60.0,0.0,210.0,18.4,1021.9
145002,145002,2008-10-13 21:05:00,2008-10-13 21:00:00,2008-10-13 21:10:00,5,ORD,LAX,,,,,,24.4,16.6,62.0,0.0,200.0,22.3,1021.7
144236,144236,2008-10-13 21:15:00,2008-10-13 21:00:00,2008-10-13 21:19:00,4,ORD,SDF,,,,,,24.4,16.6,62.0,0.0,200.0,22.3,1021.7
144286,144286,2008-10-13 21:10:00,2008-10-13 21:00:00,2008-10-13 21:59:00,49,ORD,FAR,37.0,0.0,0.0,0.0,0.0,24.4,16.6,62.0,0.0,200.0,22.3,1021.7
145016,145016,2008-10-13 21:40:00,2008-10-13 22:00:00,2008-10-13 21:56:00,16,ORD,GRR,,,,,,24.4,16.6,62.0,0.0,210.0,16.6,1021.3
145810,145810,2008-10-13 21:39:00,2008-10-13 22:00:00,2008-10-13 21:39:00,0,ORD,MSP,,,,,,24.4,16.6,62.0,0.0,210.0,16.6,1021.3
149818,149818,2008-10-13 21:40:00,2008-10-13 22:00:00,2008-10-13 22:05:00,25,ORD,MSN,18.0,0.0,0.0,0.0,0.0,24.4,16.6,62.0,0.0,210.0,16.6,1021.3
144573,144573,2008-10-14 06:00:00,2008-10-14 06:00:00,2008-10-14 06:01:00,1,ORD,CID,,,,,,20.6,16.0,75.0,0.0,220.0,20.5,1020.5
144668,144668,2008-10-14 06:25:00,2008-10-14 06:00:00,2008-10-14 06:25:00,0,ORD,DFW,,,,,,20.6,16.0,75.0,0.0,220.0,20.5,1020.5
144882,144882,2008-10-14 06:28:00,2008-10-14 06:00:00,2008-10-14 06:37:00,9,ORD,CLT,,,,,,20.6,16.0,75.0,0.0,220.0,20.5,1020.5
146225,146225,2008-10-14 06:31:00,2008-10-14 07:00:00,2008-10-14 06:31:00,0,ORD,ATL,,,,,,20.0,16.0,78.0,0.0,230.0,18.4,1020.7
145969,145969,2008-10-14 07:20:00,2008-10-14 07:00:00,2008-10-14 07:25:00,5,ORD,BOS,,,,,,20.0,16.0,78.0,0.0,230.0,18.4,1020.7
147916,147916,2008-10-14 07:15:00,2008-10-14 07:00:00,2008-10-14 10:41:00,206,ORD,PHL,196.0,0.0,0.0,0.0,0.0,20.0,16.0,78.0,0.0,230.0,18.4,1020.7
144989,144989,2008-10-14 07:41:00,2008-10-14 08:00:00,2008-10-14 07:47:00,6,ORD,PHL,,,,,,20.0,16.6,81.0,0.0,240.0,18.4,1020.7
143925,143925,2008-10-14 08:28:00,2008-10-14 08:00:00,2008-10-14 08:41:00,13,ORD,XNA,,,,,,20.0,16.6,81.0,0.0,240.0,18.4,1020.7
145031,145031,2008-10-14 08:15:00,2008-10-14 08:00:00,2008-10-14 08:20:00,5,ORD,SFO,,,,,,20.0,16.6,81.0,0.0,240.0,18.4,1020.7
144167,144167,2008-10-14 08:42:00,2008-10-14 09:00:00,2008-10-14 08:48:00,6,ORD,MEM,,,,,,16.7,14.0,84.0,,300.0,31.7,1021.5
143113,143113,2008-10-14 08:52:00,2008-10-14 09:00:00,2008-10-14 08:52:00,0,ORD,MHT,,,,,,16.7,14.0,84.0,,300.0,31.7,1021.5
143109,143109,2008-10-14 09:07:00,2008-10-14 09:00:00,2008-10-14 09:55:00,48,ORD,CLT,35.0,0.0,0.0,0.0,0.0,16.7,14.0,84.0,,300.0,31.7,1021.5
143718,143718,2008-10-14 09:33:00,2008-10-14 10:00:00,2008-10-14 09:33:00,0,ORD,JFK,,,,,,12.8,10.5,86.0,,330.0,20.5,1023.5
144910,144910,2008-10-14 10:17:00,2008-10-14 10:00:00,2008-10-14 10:20:00,3,ORD,LAX,,,,,,12.8,10.5,86.0,,330.0,20.5,1023.5
144870,144870,2008-10-14 10:21:00,2008-10-14 10:00:00,2008-10-14 10:26:00,5,ORD,HNL,,,,,,12.8,10.5,86.0,,330.0,20.5,1023.5
147537,147537,2008-10-14 10:45:00,2008-10-14 11:00:00,2008-10-14 10:55:00,10,ORD,MCO,,,,,,12.8,4.0,55.0,0.0,350.0,18.4,1024.1
147918,147918,2008-10-14 10:40:00,2008-10-14 11:00:00,2008-10-14 10:55:00,15,ORD,PHX,,,,,,12.8,4.0,55.0,0.0,350.0,18.4,1024.1
145998,145998,2008-10-14 10:33:00,2008-10-14 11:00:00,2008-10-14 10:33:00,0,ORD,BOS,,,,,,12.8,4.0,55.0,0.0,350.0,18.4,1024.1
142731,142731,2008-10-14 12:06:00,2008-10-14 12:00:00,2008-10-14 12:06:00,0,ORD,IAH,,,,,,12.8,4.0,55.0,0.0,340.0,16.6,1024.8
143905,143905,2008-10-14 12:06:00,2008-10-14 12:00:00,2008-10-14 12:06:00,0,ORD,RAP,,,,,,12.8,4.0,55.0,0.0,340.0,16.6,1024.8
143716,143716,2008-10-14 11:35:00,2008-10-14 12:00:00,2008-10-14 11:35:00,0,ORD,JFK,,,,,,12.8,4.0,55.0,0.0,340.0,16.6,1024.8
144555,144555,2008-10-14 13:11:00,2008-10-14 13:00:00,2008-10-14 13:30:00,19,ORD,SDF,,,,,,12.2,3.4,55.0,0.0,340.0,14.8,1025.5
145153,145153,2008-10-14 13:21:00,2008-10-14 13:00:00,2008-10-14 13:29:00,8,ORD,ATL,,,,,,12.2,3.4,55.0,0.0,340.0,14.8,1025.5
144216,144216,2008-10-14 13:06:00,2008-10-14 13:00:00,2008-10-14 13:14:00,8,ORD,PIA,,,,,,12.2,3.4,55.0,0.0,340.0,14.8,1025.5
146021,146021,2008-10-14 14:00:00,2008-10-14 14:00:00,2008-10-14 14:07:00,7,ORD,BOS,,,,,,12.8,3.2,52.0,0.0,340.0,16.6,1026.1
143104,143104,2008-10-14 14:10:00,2008-10-14 14:00:00,2008-10-14 14:19:00,9,ORD,ABE,,,,,,12.8,3.2,52.0,0.0,340.0,16.6,1026.1
144092,144092,2008-10-14 14:06:00,2008-10-14 14:00:00,2008-10-14 14:29:00,23,ORD,CRW,,,,,,12.8,3.2,52.0,0.0,340.0,16.6,1026.1
143110,143110,2008-10-14 14:53:00,2008-10-14 15:00:00,2008-10-14 14:53:00,0,ORD,COS,,,,,,13.9,2.8,47.0,0.0,30.0,9.4,1026.0
144018,144018,2008-10-14 14:55:00,2008-10-14 15:00:00,2008-10-14 14:55:00,0,ORD,MSN,,,,,,13.9,2.8,47.0,0.0,30.0,9.4,1026.0
144157,144157,2008-10-14 14:58:00,2008-10-14 15:00:00,2008-10-14 14:58:00,0,ORD,DFW,,,,,,13.9,2.8,47.0,0.0,30.0,9.4,1026.0
143112,143112,2008-10-14 15:32:00,2008-10-14 16:00:00,2008-10-14 15:32:00,0,ORD,MCI,,,,,,14.4,2.3,44.0,0.0,70.0,9.4,1025.9
144074,144074,2008-10-14 16:05:00,2008-10-14 16:00:00,2008-10-14 16:05:00,0,ORD,CLE,,,,,,14.4,2.3,44.0,0.0,70.0,9.4,1025.9
143114,143114,2008-10-14 15:55:00,2008-10-14 16:00:00,2008-10-14 15:58:00,3,ORD,RDU,,,,,,14.4,2.3,44.0,0.0,70.0,9.4,1025.9
144193,144193,2008-10-14 16:56:00,2008-10-14 17:00:00,2008-10-14 17:00:00,4,ORD,PIA,,,,,,15.0,1.8,41.0,0.0,,0.0,1025.8
143877,143877,2008-10-14 17:09:00,2008-10-14 17:00:00,2008-10-14 17:14:00,5,ORD,MKE,,,,,,15.0,1.8,41.0,0.0,,0.0,1025.8
144398,144398,2008-10-14 16:46:00,2008-10-14 17:00:00,2008-10-14 16:55:00,9,ORD,FWA,,,,,,15.0,1.8,41.0,0.0,,0.0,1025.8
144466,144466,2008-10-14 17:50:00,2008-10-14 18:00:00,2008-10-14 18:03:00,13,ORD,IND,,,,,,16.1,2.8,41.0,0.0,190.0,7.6,1024.7
144379,144379,2008-10-14 17:47:00,2008-10-14 18:00:00,2008-10-14 17:47:00,0,ORD,FSD,,,,,,16.1,2.8,41.0,0.0,190.0,7.6,1024.7
144689,144689,2008-10-14 17:45:00,2008-10-14 18:00:00,2008-10-14 17:46:00,1,ORD,SLC,,,,,,16.1,2.8,41.0,0.0,190.0,7.6,1024.7
145179,145179,2008-10-14 18:40:00,2008-10-14 19:00:00,2008-10-14 18:40:00,0,ORD,ROC,,,,,,16.7,1.5,36.0,0.0,240.0,7.6,1023.8
144979,144979,2008-10-14 18:55:00,2008-10-14 19:00:00,2008-10-14 19:21:00,26,ORD,LAX,,,,,,16.7,1.5,36.0,0.0,240.0,7.6,1023.8
